ID_POLIZA;COBERTURA;COND_GENERAL;MONTO_ASEGURADO;PRIMA_PACTADA
POL0093;ROBO DE ACC.HTA 10%;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0093;HUELGA Y TERRORISMO;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0093;ACTOS MALICIOSOS;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0093;GRANIZO/ R.DE NATURA;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0093;SISMO;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0093;AUTOREEM HASTA 45DIA;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0093;PLAN B: INCAPACIDAD;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0093;D.MAT. X LA CARGA;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0093;R.C. POR PROP.CARGA;['P120131318', 'P120140303', 'P320131378'];0.0;0.4
POL0093;INDEMNIZ. 0 KM;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0093;TALLER DE MARCA;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0093;AS COMPL VEH.FALABEL;['P120131318', 'P120140303', 'P320131378'];0.0;0.2
POL0093;RC DAÑO MORAL;['P120131318', 'P120140303', 'P320131378'];500.0;0.1
POL0093;RC LUCRO CESANTE;['P120131318', 'P120140303', 'P320131378'];500.0;0.1
POL0035;DAÑOS MATERIALES;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];913.0;20.34
POL0035;AS.VEH (AXA);['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];10.0;0.01
POL0035;RESPONSAB. CIVIL;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];700.0;0.01
POL0035;ROBO DE ACC.HTA 10%;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];0.0;0.01
POL0035;BENEFICIO SALCOBRAN;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];0.0;0.01
POL0035;HUELGA Y TERRORISMO;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];0.0;0.01
POL0035;ACTOS MALICIOSOS;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];0.0;0.01
POL0035;SISMO;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];0.0;0.01
POL0035;D.MAT. X LA CARGA;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];0.0;0.01
POL0035;R.C. POR PROP.CARGA;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];0.0;0.01
POL0035;GRANIZO/ R.DE NATURA;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];0.0;0.01
POL0035;EXCLUSIVIDAD GARAGE;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];0.0;0.01
POL0035;AUTOREEMP 30D MED(AX;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];0.0;0.01
POL0035;INDEMNIZ. 0 KM;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];0.0;0.01
POL0035;RC DAÑO MORAL;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];700.0;0.01
POL0035;RC LUCRO CESANTE;['P120130214', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130345', 'C120130338'];700.0;0.01
POL0670;DAÑOS MATERIALES;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];530.0;18.69
POL0670;AS VEHICULO SUBARU;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];250.0;0.01
POL0670;RESPONSAB. CIVIL;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];500.0;0.01
POL0670;D.MAT. X LA CARGA;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;ROBO DE ACC.HTA 10%;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;ROBO.HURTO, USO NO A;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;HUELGA Y TERRORISMO;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;ACTOS MALICIOSOS;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;SISMO;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;GRANIZO/ R.DE NATURA;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;EXCLUSIVIDAD GARAGE;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;DEFENSA PENAL FL;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;AUTOREEMPL 1OD C.MED;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;ASIST SUBARU FULL;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;INDEMNIZ.0KM 24MESES;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0670;RC DAÑO MORAL;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];500.0;0.01
POL0670;RC LUCRO CESANTE;['P120130214', 'P120140303', 'P120130414', 'C120130342', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];500.0;0.01
POL0213;DAÑOS MATERIALES;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];810.0;52.41
POL0213;ASIS VEH SOLUC 2.0;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];250.0;0.15
POL0213;PLAN A: MUERTE ACCID;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];500.0;0.1
POL0213;RESPONSAB. CIVIL;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];1500.0;0.46
POL0213;ROBO, HURTO USO NO A;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;1.2
POL0213;ROBO DE ACCESORIOS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;1.2
POL0213;DM HUELGA Y TERRORIS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0213;DM ACTOS MALICIOSOS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0213;DM GRANIZO;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0213;DM RIESGOS DE LA NAT;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0213;DM POR SISMO;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0213;INDEMNIZ. 0 KM;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.1
POL0213;AUTOREEMPLAZO 30DIAS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.11
POL0213;DM POR LA PROPIA CAR;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0213;DM POR CONDUCTORES D;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0213;PLAN B: INCAPACIDAD;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.1
POL0213;DEFENSA PENAL Y CONS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0213;TALLER DE MARCA;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.1
POL0213;R.C. POR COND. DEPEN;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0213;RC DAÑO MORAL;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];1500.0;0.46
POL0213;RC LUCRO CESANTE;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];1500.0;0.46
POL0378;DAÑOS MATERIALES;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];500.0;13.38
POL0378;RESPONSAB. CIVIL;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];1000.0;0.01
POL0378;ASIST.VEHICULAR RAC;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];250.0;0.01
POL0378;PLAN A: MUERTE ACCID;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];600.0;0.01
POL0378;ROBO.HURTO, USO NO A;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;ROBO DE ACC.HTA 10%;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;HUELGA Y TERRORISMO;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;ACTOS MALICIOSOS;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;SISMO;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;D.MAT. X LA CARGA;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;D.MAT. POR COND. DEP;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;D.MAT.EN EXTRANJERO;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;AUTOREEMPLAZO 30DIAS;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;PLAN B: INCAPACIDAD;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;INDEMNIZ. 0 KM;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;EXCLUSIVIDAD GARAGE;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];0.0;0.01
POL0378;RC DAÑO MORAL;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];1000.0;0.01
POL0378;RC LUCRO CESANTE;['P120130214', 'P120130414', 'P320130366', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130342', 'C120130346', 'C120130343'];1000.0;0.01
POL0180;DAÑOS MATERIALES;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];350.0;4.02
POL0180;PLAN A: MUERTE ACCID;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];1000.0;0.26
POL0180;R CIVIL EMERGENTE;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];500.0;2.09
POL0180;ASISTENCIA ESTANDAR;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];250.0;0.26
POL0180;ROBO, HURTO USO NO A;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;1.31
POL0180;ROBO DE ACCESORIOS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;1.57
POL0180;DM HUELGA Y TERRORIS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;0.52
POL0180;DM ACTOS MALICIOSOS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;0.52
POL0180;DM POR SISMO;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;0.52
POL0180;DM RIESGOS DE LA NAT;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;0.52
POL0180;DM POR LA PROPIA CAR;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;0.52
POL0180;D TERCEROS POR LA CA;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;2.62
POL0180;D TERCEROS CONDUCTOR;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;1.31
POL0180;DM POR CONDUCTORES D;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;0.13
POL0180;PLAN B: INCAPACIDAD;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;2.09
POL0180;VDR FULL;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;2.09
POL0180;INDEMNIZ.0KM 12MESES;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;0.13
POL0180;DEFENSA PENAL Y CONS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];150.0;0.01
POL0180;R CIVIL DAÑO MORAL;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];1000.0;0.01
POL0180;R CIVIL LUCRO CESANT;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];1000.0;0.01
POL0180;D.MAT.EN EXTRANJERO;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160329', 'C120160332', 'C120160333', 'C120160337', 'C120160336', 'C120160335', 'C120130343'];0.0;0.01
